datetime,open,high,low,close,% change
2021-07-07,266.181,269.573,260.56,267.261,0.4057389520664664
2021-07-06,259.098,267.034,259.098,265.141,2.3323221329381183
2021-07-02,252.844,256.063,250.579,252.652,-0.07593615035358058
2021-07-01,249.418,253.819,247.126,250.228,0.32475603204259607
2021-06-30,257.467,257.467,251.626,251.683,-2.246501493395267
2021-06-29,253.831,259.678,253.47,257.029,1.259893393635926
2021-06-28,258.735,260.514,253.397,255.305,-1.32568071579029
2021-06-25,254.445,256.645,249.515,252.919,-0.599736681797631
2021-06-24,253.892,258.294,250.971,253.082,-0.3190332897452469
2021-06-23,255.045,256.943,249.293,253.471,-0.6171459938442173
2021-06-22,247.116,257.47,245.857,255.964,3.580504702245093
2021-06-21,235.241,238.511,230.645,237.697,1.0440356910572515
2021-06-18,241.424,247.848,239.792,244.469,1.2612664855192472
2021-06-17,233.054,241.272,233.023,241.096,3.4507024123164594
2021-06-16,231.832,235.715,227.542,233.699,0.8053245453604415
2021-06-15,229.955,232.753,227.043,228.222,-0.7536257093779235
2021-06-14,231.636,234.678,229.146,233.122,0.6415237700530221
2021-06-11,224.656,231.952,224.55,231.346,2.977886190442275
2021-06-10,219.0,229.343,217.018,228.171,4.187671232876709
2021-06-09,213.679,215.655,210.93,214.237,0.26113937261031395
2021-06-08,218.584,221.416,212.53,215.207,-1.5449438202247234
2021-06-07,206.339,217.574,204.397,215.168,4.278880870799998
2021-06-04,207.522,214.833,205.207,206.654,-0.41826890642919545
2021-06-03,219.904,220.198,213.852,214.913,-2.2696267462165243
2021-06-02,220.502,222.938,218.423,220.844,0.1551006340078478
2021-06-01,224.072,226.795,218.555,222.534,-0.6863865186190201
2021-05-28,222.234,225.897,221.394,222.509,0.12374344159758509
2021-05-27,213.101,222.176,210.731,222.127,4.235550278975702
2021-05-26,218.713,225.169,217.848,219.513,0.36577615413807657
2021-05-25,214.986,216.466,211.457,212.84,-0.9982045342487357
2021-05-24,209.982,215.224,209.431,214.133,1.976836109761794
2021-05-21,208.552,210.858,205.293,210.508,0.9378955847942082
2021-05-20,203.135,205.094,200.666,204.265,0.556280306200308
2021-05-19,192.782,199.654,189.499,197.991,2.7020157483582508
2021-05-18,188.973,199.246,186.869,195.956,3.695236885692652
2021-05-17,188.604,192.255,184.958,188.065,-0.2857839706475025
2021-05-14,189.407,191.264,183.479,190.239,0.43926570823675665
2021-05-13,191.081,191.951,179.158,183.979,-3.716748394659844
2021-05-12,192.456,195.2,185.507,188.841,-1.8783514153884424
2021-05-11,180.087,195.263,180.017,194.852,8.198815017186147
2021-05-10,186.236,190.627,183.545,188.132,1.0180631027298777
2021-05-07,193.892,196.617,187.893,189.138,-2.4518804282796562
2021-05-06,187.939,190.709,180.583,186.782,-0.6156252826714957
2021-05-05,200.799,201.004,191.735,193.494,-3.6379663245334917
2021-05-04,198.542,200.563,191.202,196.567,-0.9947517401859528
2021-05-03,207.699,209.317,203.847,204.737,-1.4261021959662865
2021-04-30,209.079,214.259,207.863,208.247,-0.3979357085120904
2021-04-29,219.176,219.383,208.222,211.506,-3.499470744972072
2021-04-28,216.69,223.259,216.127,219.847,1.4569200239974207
2021-04-27,225.042,226.988,219.625,221.317,-1.6552465761946633
2021-04-26,219.162,224.951,215.457,224.596,2.4794444292349938
2021-04-23,223.175,224.772,217.555,219.575,-1.6130839027668973
2021-04-22,213.712,223.885,212.146,216.579,1.3415250430485974
2021-04-21,205.132,212.133,202.7,210.171,2.4564670553594694
2021-04-20,212.967,217.49,205.034,206.565,-3.006099536547923
2021-04-19,216.054,222.889,210.878,212.218,-1.775482055412079
2021-04-16,211.93,216.408,208.369,215.243,1.5632520171754767
2021-04-15,212.685,214.713,207.764,213.224,0.2534264287561357
2021-04-14,214.719,216.584,207.351,208.369,-2.9573535644260613
2021-04-13,208.719,218.939,208.579,216.974,3.955078358941925
2021-04-12,201.006,206.099,197.364,203.976,1.4775678337960054
2021-04-09,195.0,204.182,194.157,203.235,4.22307692307693
2021-04-08,196.532,204.185,195.397,202.863,3.221358353855855
2021-04-07,191.245,196.704,190.899,193.266,1.0567596538471522
2021-04-06,186.481,198.185,185.824,193.94,3.999871300561453
2021-04-05,189.113,191.007,184.46,186.921,-1.1590953556868155
2021-04-01,189.513,194.266,185.164,186.736,-1.4653348319112753
2021-03-31,179.24,184.99,178.71,182.51,1.8243695603659797
2021-03-30,171.08,176.24,168.76,175.28,2.4549918166939375
2021-03-29,177.69,182.73,171.2,173.85,-2.1610670268445062
2021-03-26,179.03,181.5,170.1,177.69,-0.7484779087303822
2021-03-25,175.67,181.88,174.58,179.16,1.98667956964764
2021-03-24,191.0,193.5,180.11,181.6,-4.92146596858639
2021-03-23,195.74,197.85,189.69,190.6,-2.6259323592520767
2021-03-22,191.91,198.0,190.23,195.73,1.9905163878901535
2021-03-19,192.88,197.79,190.02,194.63,0.9072998755703029
2021-03-18,203.59,203.75,189.61,190.21,-6.57203202514858
2021-03-17,199.0,210.88,191.28,208.03,4.537688442211056
2021-03-16,203.81,209.1,193.5,196.31,-3.679897944163682
2021-03-15,199.5,201.47,195.02,200.55,0.52631578947369
2021-03-12,200.9,200.98,195.31,199.0,-0.9457441513190671
2021-03-11,203.99,206.67,198.42,205.8,0.8872983969802453
2021-03-10,204.0,208.22,192.5,194.86,-4.480392156862738
2021-03-09,192.65,201.14,189.5,199.1,3.348040487931476
2021-03-08,184.29,192.44,178.9,179.75,-2.4635086005751763
2021-03-05,194.64,195.41,168.67,183.12,-5.918618988902581
2021-03-04,204.79,208.38,187.19,192.99,-5.76200009766101
2021-03-03,220.86,223.47,206.61,210.62,-4.636421262338137
2021-03-02,226.5,231.16,221.52,222.1,-1.9426048565121437
2021-03-01,220.82,223.84,215.86,223.4,1.1683724300335172
2021-02-26,209.3,217.19,204.52,216.0,3.201146679407543
2021-02-25,216.43,221.81,204.9,208.66,-3.5900753130342418
2021-02-24,219.78,219.88,207.5,216.6,-1.44690144690145
2021-02-23,211.2,219.21,198.16,218.39,3.4043560606060597
2021-02-22,235.65,237.8,222.42,225.83,-4.167197114364521
2021-02-19,241.83,246.21,236.61,239.2,-1.0875408344705055
2021-02-18,236.78,241.32,231.6,239.25,1.0431624292592276
2021-02-17,238.9,242.6,229.15,238.56,-0.14231896190874985
2021-02-16,248.54,251.28,237.61,242.42,-2.4623803009575944
2021-02-12,236.55,245.42,233.5,242.1,2.3462270133164163
2021-02-11,233.49,239.89,229.13,234.8,0.5610518651762397
2021-02-10,225.0,233.55,220.4,231.35,2.8222222222222197
2021-02-09,221.2,225.39,220.4,223.72,1.1392405063291187
2021-02-08,225.5,228.65,219.15,222.36,-1.3924611973392402
2021-02-05,226.0,227.95,222.4,223.53,-1.0929203539823005
2021-02-04,219.74,224.29,216.81,224.01,1.9432056066260042
2021-02-03,223.0,223.49,216.27,218.12,-2.1883408071748858
2021-02-02,218.53,221.47,212.53,219.64,0.507939413352851
2021-02-01,216.56,218.49,210.45,215.01,-0.7157369782046599
2021-01-29,211.33,217.55,205.36,215.8,2.1151753182226845
2021-01-28,202.0,216.8,201.72,212.49,5.193069306930697
2021-01-27,200.0,207.76,193.86,200.93,0.4650000000000034
2021-01-26,217.13,217.63,206.01,206.8,-4.757518537281805
2021-01-25,227.72,230.63,208.69,217.49,-4.492359037414364
2021-01-22,220.97,226.15,220.31,223.52,1.1540028058107488
2021-01-21,228.0,228.5,219.81,221.0,-3.070175438596491
2021-01-20,227.0,228.57,222.2,226.33,-0.2951541850220209
2021-01-19,224.0,224.66,217.51,221.92,-0.9285714285714342
2021-01-15,228.08,230.05,218.75,219.51,-3.757453525078929
2021-01-14,228.65,231.9,222.76,225.62,-1.3251694729936587
2021-01-13,236.5,236.55,225.6,226.42,-4.2621564482029655
2021-01-12,233.41,238.54,233.0,233.59,0.0771175185296289
2021-01-11,223.65,234.63,218.0,232.24,3.8408227140621523
2021-01-08,225.83,228.82,220.11,223.55,-1.009608997918789
2021-01-07,213.03,222.1,213.03,221.47,3.961883302821198
2021-01-06,204.0,214.7,203.0,208.85,2.3774509803921537
2021-01-05,200.25,211.97,197.75,211.24,5.488139825218481
2021-01-04,209.96,211.44,195.99,200.49,-4.51038293008192
2020-12-31,211.47,214.25,208.1,211.82,0.1655081098973823
2020-12-30,207.77,210.99,205.24,210.29,1.2128796265100745
2020-12-29,210.6,213.5,202.78,205.93,-2.217473884140545
2020-12-28,225.09,227.09,212.02,212.55,-5.571104891376779
2020-12-24,223.5,227.36,219.28,221.12,-1.064876957494405
2020-12-23,225.63,227.26,216.21,223.5,-0.944023401143463
2020-12-22,213.02,225.75,211.55,224.9,5.576941132288046
2020-12-21,202.24,211.61,201.8,210.65,4.15842563291139
2020-12-18,193.7,205.91,193.7,203.75,5.188435725348483
2020-12-17,182.14,186.9,180.79,185.25,1.7074777643570955
2020-12-16,177.05,182.21,176.55,179.79,1.5475854278452303
2020-12-15,175.4,176.5,172.4,174.93,-0.2679589509692126
2020-12-14,176.81,179.51,172.88,173.8,-1.7023923986199823
2020-12-11,177.17,178.88,171.38,175.92,-0.7055370548061185
2020-12-10,165.35,181.8,164.15,179.99,8.853946174780777
2020-12-09,175.44,177.7,162.89,166.17,-5.283857729138173
2020-12-08,171.29,178.88,170.8,177.48,3.6137544515149735
2020-12-07,168.0,172.69,166.1,170.72,1.6190476190476182
2020-12-04,160.36,168.97,157.59,167.26,4.302818658019442
2020-12-03,159.52,165.75,155.54,161.19,1.0468906720160402
2020-12-02,144.36,144.69,138.24,141.84,-1.7456359102244456
2020-12-01,153.5,154.0,145.67,147.5,-3.908794788273615
2020-11-30,154.55,155.0,146.31,153.28,-0.8217405370430346
2020-11-27,150.38,152.19,148.53,150.83,0.29924192046815873
2020-11-25,150.0,151.7,147.19,149.96,-0.02666666666666136
2020-11-24,145.7,149.5,143.77,149.45,2.573781743308168
2020-11-23,146.5,149.13,142.45,147.54,0.7098976109214963
2020-11-20,145.19,146.95,143.26,145.72,0.36503891452579457
2020-11-19,138.39,147.09,138.02,143.76,3.880338174723611
2020-11-18,137.73,139.47,135.0,137.68,-0.0363029114934894
2020-11-17,132.74,139.8,130.5,137.78,3.796896188036757
2020-11-16,129.39,132.89,128.22,131.58,1.6925573846510753
2020-11-13,137.75,138.0,131.19,132.18,-4.043557168784024
2020-11-12,132.92,137.5,132.1,137.3,3.295215167017773
2020-11-11,128.13,132.18,127.5,130.96,2.208694294856796
2020-11-10,127.08,128.0,118.1,123.5,-2.817123072080578
2020-11-09,136.25,137.36,126.02,126.55,-7.119266055045874
2020-11-06,138.58,144.29,138.11,141.79,2.3163515658825076
2020-11-05,140.49,141.6,137.71,138.92,-1.1175172610150341
2020-11-04,133.98,137.13,132.0,136.32,1.7465293327362321
2020-11-03,125.71,127.47,123.83,126.86,0.9148039137697921
2020-11-02,124.55,126.76,121.77,124.47,-0.06423123243677101
2020-10-30,125.4,126.32,120.45,123.84,-1.2440191387559827
2020-10-29,132.36,132.7,126.34,127.36,-3.777576307041412
2020-10-28,132.05,132.82,129.11,131.57,-0.3634986747444287
2020-10-27,134.08,136.13,131.63,133.48,-0.4474940334129047
2020-10-26,134.01,138.45,129.52,133.08,-0.69397806133869
2020-10-23,134.91,135.54,132.8,135.42,0.3780297976428663
2020-10-22,136.83,138.68,131.64,134.54,-1.6736095885405393
2020-10-21,143.07,143.67,132.55,135.14,-5.54274131544
2020-10-20,145.29,146.49,142.15,142.64,-1.8239383302360836
2020-10-19,146.72,149.59,143.67,144.66,-1.40403489640131
2020-10-16,148.0,148.88,144.91,145.34,-1.797297297297295
2020-10-15,143.39,145.75,141.13,145.36,1.3738754445916923
2020-10-14,153.6,153.9,145.33,147.79,-3.782552083333335
2020-10-13,147.08,153.63,147.01,152.8,3.889039978243132
2020-10-12,146.5,149.75,144.82,145.96,-0.36860068259385126
2020-10-09,144.1,145.63,142.61,143.57,-0.367800138792506
2020-10-08,146.45,146.46,141.53,142.97,-2.3762376237623695
2020-10-07,146.0,148.84,144.28,144.57,-0.9794520547945252
2020-10-06,146.0,148.67,143.5,145.13,-0.5958904109589073
2020-10-05,143.81,148.28,142.81,144.88,0.7440372713997588
2020-10-02,139.73,145.5,138.6,139.87,0.10019322980033979
2020-10-01,139.5,145.76,138.0,142.87,2.415770609319
2020-09-30,135.31,139.02,133.66,137.32,1.4854777917374848
2020-09-29,137.7,138.35,135.37,136.35,-0.9803921568627411
2020-09-28,137.82,141.67,136.3,137.43,-0.2829777971266771
2020-09-25,135.8,138.6,134.65,136.39,0.43446244477170465
2020-09-24,137.12,137.9,132.4,133.9,-2.3483080513418892
2020-09-23,141.0,143.7,136.91,138.6,-1.7021276595744723
2020-09-22,138.52,142.68,134.2,142.68,3.003176436615649
2020-09-21,127.25,138.55,125.45,138.13,8.550098231827107
2020-09-18,130.22,132.1,126.72,131.43,0.9291967439717462
2020-09-17,127.48,129.23,124.8,128.58,0.8628804518355886
2020-09-16,132.0,133.84,129.52,131.15,-0.6439393939393897
2020-09-15,130.65,132.19,127.35,131.45,0.6123230003826888
2020-09-14,127.78,129.9,127.15,128.5,0.5634684614180614
2020-09-11,131.12,131.66,122.85,126.28,-3.6912751677852373
2020-09-10,130.28,134.05,128.4,129.35,-0.7138470985569595
2020-09-09,129.61,129.7,124.0,128.18,-1.1033099297893734
2020-09-08,118.86,128.93,118.0,125.55,5.628470469459867
2020-09-04,125.28,129.95,115.25,125.25,-0.02394636015325761
2020-09-03,131.0,138.79,127.0,129.28,-1.3129770992366403
2020-09-02,152.04,153.1,130.98,142.2,-6.471981057616419
2020-09-01,134.44,144.68,130.0,143.66,6.858077952990181
2020-08-31,120.0,126.55,120.0,125.73,4.775000000000004
2020-08-28,118.26,121.0,117.42,118.68,0.3551496702181648
2020-08-27,117.4,118.27,113.78,117.25,-0.12776831345826717
2020-08-26,115.01,119.94,114.26,117.04,1.7650639074863064
2020-08-25,110.3,114.45,109.35,113.5,2.9011786038077996
2020-08-24,113.4,113.66,108.26,111.24,-1.9047619047619142
2020-08-21,112.0,113.53,110.87,112.01,0.008928571428575996
2020-08-20,107.55,112.65,106.82,112.46,4.565318456531842
2020-08-19,107.65,109.69,105.7,108.13,0.4458894565722153
2020-08-18,106.52,107.65,105.62,107.11,0.5538865940668452
2020-08-17,102.01,105.5,101.75,105.35,3.274188805019105
2020-08-14,103.21,104.36,100.91,101.21,-1.9377967251235348
2020-08-13,99.44,102.12,98.31,100.9,1.4682220434432904
2020-08-12,98.61,100.41,97.23,98.37,-0.24338302403406845
2020-08-11,97.1,100.5,93.37,98.15,1.0813594232749861
2020-08-10,102.81,102.81,96.7,97.04,-5.612294523878996
2020-08-07,107.2,107.39,100.28,101.8,-5.037313432835826
2020-08-06,114.56,115.41,109.03,110.34,-3.6836592178770937
2020-08-05,114.97,116.18,113.98,114.78,-0.1652605027398432
2020-08-04,115.56,116.0,112.78,115.0,-0.4845967462789912
2020-08-03,114.48,116.18,112.25,115.44,0.8385744234800784
2020-07-31,112.91,113.84,109.41,113.2,0.25684173235320723
2020-07-30,111.0,112.8,108.91,111.94,0.8468468468468447
2020-07-29,107.61,113.83,107.4,112.92,4.934485642598274
2020-07-28,104.4,109.28,103.82,105.71,1.2547892720306397
2020-07-27,101.32,104.35,100.17,103.62,2.2700355309909312
2020-07-24,99.1,101.67,97.06,99.9,0.8072653884964797
2020-07-23,104.56,105.66,99.6,101.35,-3.0700076511094183
2020-07-22,106.6,107.18,102.6,103.64,-2.7767354596622833
2020-07-21,108.44,108.47,104.44,106.6,-1.696790852084105
2020-07-20,101.89,106.95,101.66,106.64,4.661890273824713
2020-07-17,101.4,102.87,99.0,101.35,-0.049309664694291294
2020-07-16,102.1,102.82,98.61,101.17,-0.9108716944172307
2020-07-15,105.99,106.02,100.59,103.15,-2.679498065855259
2020-07-14,107.14,109.35,99.12,105.64,-1.4000373343289154
2020-07-13,118.02,118.58,105.72,106.21,-10.006778512116593
2020-07-10,117.57,118.25,115.41,116.65,-0.7825125457174344
2020-07-09,115.51,118.38,113.11,117.46,1.688165526794207
2020-07-08,107.37,114.69,107.1,114.58,6.7150973270000875
2020-07-07,107.0,108.67,105.21,106.5,-0.46728971962616817
2020-07-06,109.34,109.68,104.72,106.39,-2.6980062191329823
2020-07-02,103.65,107.7,102.3,107.27,3.492522913651703
2020-07-01,100.0,103.65,99.25,102.95,2.950000000000003
2020-06-30,98.44,101.38,97.33,100.2,1.787891101178388
2020-06-29,99.77,99.77,94.18,98.02,-1.7540342788413352
2020-06-26,104.0,104.0,97.52,98.79,-5.009615384615378
2020-06-25,103.8,108.34,103.64,105.71,1.840077071290941
2020-06-24,103.83,106.1,100.5,103.8,-0.028893383415199016
2020-06-23,105.8,107.3,103.15,104.28,-1.4366729678638903
2020-06-22,101.34,105.56,100.26,105.06,3.670811130846654
2020-06-19,103.0,104.89,100.64,101.05,-1.8932038834951486
2020-06-18,98.18,101.87,97.86,101.55,3.432470971684651
2020-06-17,101.64,101.74,97.77,98.66,-2.931916568280209
2020-06-16,100.0,101.68,94.69,101.08,1.0799999999999983
2020-06-15,92.65,100.0,91.5,99.01,6.864543982730706
2020-06-12,97.99,97.99,91.05,93.13,-4.959689764261659
2020-06-11,94.85,100.12,94.22,95.13,0.2952029520295215
2020-06-10,95.0,97.74,94.33,97.23,2.3473684210526358
2020-06-09,95.75,96.88,93.62,93.92,-1.9112271540469956
2020-06-08,93.87,97.5,93.62,95.43,1.6618728028124023
2020-06-05,92.73,95.98,88.87,93.93,1.2940795858945355
2020-06-04,94.23,98.49,91.83,95.98,1.8571580176164701
2020-06-03,99.98,103.8,95.6,98.1,-1.8803760752150525
2020-06-02,96.59,96.8,90.03,92.25,-4.493218759705977
2020-06-01,90.56,95.8,90.21,94.84,4.726148409893994
2020-05-29,83.19,88.0,81.2,87.85,5.601634811876424
2020-05-28,78.2,82.28,78.0,79.5,1.6624040920716077
2020-05-27,79.0,79.0,71.51,78.04,-1.2151898734177136
2020-05-26,83.39,83.4,77.95,79.35,-4.844705600191877
2020-05-22,81.0,82.7,80.0,82.22,1.5061728395061713
2020-05-21,81.62,81.87,78.81,80.59,-1.2619456015682444
2020-05-20,80.72,81.74,79.15,80.84,0.1486620416253773
2020-05-19,76.59,79.58,76.5,78.52,2.5199112155633796
2020-05-18,78.11,78.99,75.78,76.11,-2.560491614389963
2020-05-15,77.5,80.29,76.33,77.12,-0.49032258064515544
2020-05-14,76.0,77.4,74.53,77.11,1.4605263157894728
2020-05-13,77.86,79.3,73.12,76.43,-1.8366298484459191
2020-05-12,77.0,80.63,75.31,76.13,-1.129870129870136
2020-05-11,77.05,78.35,76.15,76.23,-1.0642439974042741
2020-05-08,76.55,77.96,75.0,76.64,0.11757021554539963
2020-05-07,74.0,76.75,73.66,75.48,2.0000000000000053
2020-05-06,71.94,73.62,69.32,72.52,0.8062274117319965
2020-05-05,74.27,75.0,70.88,71.5,-3.729635115120501
2020-05-04,68.35,73.67,67.81,73.46,7.47622531089978
2020-05-01,66.28,70.19,65.8,69.2,4.405552202776104
2020-04-30,69.28,69.28,67.12,67.7,-2.2806004618937616
2020-04-29,71.0,71.6,68.19,69.28,-2.422535211267604
2020-04-28,74.0,74.71,68.39,70.13,-5.229729729729736
2020-04-27,73.0,75.0,72.02,73.6,0.8219178082191704
2020-04-24,69.0,74.65,68.9,72.01,4.362318840579717
2020-04-23,68.06,69.96,68.0,69.01,1.3958272112841652
2020-04-22,67.67,69.31,67.23,68.1,0.6354366779961469
2020-04-21,68.66,70.5,62.77,66.07,-3.7722108942615837
2020-04-20,64.87,70.2,64.39,68.43,5.487898874672425
2020-04-17,64.46,65.62,63.25,64.74,0.434377908780641
2020-04-16,62.0,64.45,61.54,63.45,2.3387096774193594
2020-04-15,59.34,62.64,58.73,61.83,4.1961577350859365
2020-04-14,59.99,62.0,58.5,60.92,1.5502583763960656
2020-04-13,58.0,59.37,57.36,58.77,1.3275862068965572
2020-04-09,60.48,60.79,57.5,58.15,-3.852513227513225
2020-04-08,59.65,60.88,59.05,60.31,1.1064543168482879
2020-04-07,59.45,61.3,57.75,59.6,0.25231286795626334
2020-04-06,59.08,60.53,58.66,59.07,-0.016926201760321617
2020-04-03,55.85,59.25,55.85,57.84,3.563115487914059
2020-04-02,54.51,56.92,54.11,56.61,3.8525041276829963
2020-04-01,54.0,56.55,53.53,54.59,1.092592592592599
2020-03-31,57.03,60.03,55.26,55.68,-2.3671751709626534
2020-03-30,58.81,59.83,56.27,57.71,-1.87043019894576
2020-03-27,57.02,59.87,56.02,58.63,2.823570676955453
2020-03-26,55.84,59.1,55.04,58.68,5.085959885386813
2020-03-25,56.0,59.5,55.6,55.78,-0.3928571428571408
